Movie_ID,Rating,Review
tt11858890,5.0,"The Terminator films warned us of the dangers of A. I., while the Spielberg/Kubrick movie A. I. painted a different picture in which robots served mankind. Gareth Edwards' The Creator gives us another take on the subject, bringing us a future where America has waged war on intelligent machines to cover up for an accidental nuclear explosion on home soil.Edwards' film tries to blend sci-fi and action with the ethical issues surrounding artificial intelligence, but in doing so it becomes something of a mess, one that clumsily combines big-budget CGI extravaganza with hamfisted morality, with intended emotionally charged scenes hampered by some truly lousy dialogue (poor Madeleine Yuna Voyles, as Alphie, is given all the worst lines -- Kami: What do you want, sweetie? Alphie: For robots to be free. Gack!).The film also doesn't make a whole lot of sense at times: I realise that the simulants are supposed to be very human-like, but did they really need to eat and drink? And cry? And why were some simulants young, and others old (one simulant is a decrepit Tibetan monk! Why would he be made like that?). And if Maya created Alphie before she got blasted into a coma, why would she have used her unborn child as the template? (to further the film's plot, of course!).It's a shame that the script isn't less problematic, because the film is amazing to look at, a triumph of special effects and incredible production design: it's the stunning visuals that helped me make it to the end.4.5/10, generously rounded up to 5 for IMDb."
tt11858890,5.0,"Many Spoilers Ahead.It seems obvious for some movies that the script writers aren't even trying to find a new approach to some of the same old tropes of your typical adventure yarn. I found that the case in the slick and enjoyable action flick ""The Gray Man"". ""Creator"" has a lot in common with a lot of mostly cliché movies. Creator and Gray Man both toss a child into the mix. You can consider her either the Chosen One or the Child Prodigy tropes. Like the baby Yoda in ""The Manchurian"". Or the chosen kid in ""The Last Airbender"". There's dozens more examples, like that annoying baby in ""Willow"". The kid is towed along through all of the adventures, and reluctantly uses his magical powers to save our protagonist from certain peril. In ""Creator"", the child prodigy's special powers are sending an electro magnetic pulse (or EMP) wave around him, rendering electronic devices powerless.The dystopian world this time is reminiscent of ""Chappie"" with a robot police force. It could also resemble ""Elysium"", where a more dominant group orbits above in a massive spaceship, sending terror to the villagers down below. The twist they try in Creator is that the villagers are androids. Well, they all look and act like regular humans, they just have a big opening in the back of their heads. Even that type of android seems cliché. The asian setting is meant to evoke images of Viet Nam when, ""Apocalypse Now""-style, U. S. Forces used advanced military equipment on mostly primitive villagers.What is also uninspiring is the Bourne-ish ""assassin turned compassionate"" trope. In fact our protagonist, named Joshua, even loses his memory after his own Bourne style mission. Another strike against is introducing the subplot while the opening act is unfolding. We are forced to try and juggle a bunch of important plot points while dodging bullets. Another hit and a miss is Joshua's wife, Maya. Within moments, they first are cuddling (with zero chemistry), then suddenly facing each other off when a conflict arises. She disappears for most of the rest of the movie. The script attaches many complicated aspects to her character, which made me go ""Huh?"" ""What?"". Ultimately the revelations about certain main characters that occur throughout the movie made me lose track of who were supposed to be the good guys and the bad guys.Part of the problem is the filmmakers jumping on the ""A. I."" bandwagon. Like Mission: Impossible: 7, the words ""Artificial Intelligence"" and ""A. I."" are sprinkled about in the dialogue, perhaps to cash in on the latest controversy involving A. I. and the threat of it taking over society (such as the Terminator franchise). Here A. I. is the perceived enemy, and has created human-like androids that I am supposed to feel compassion for, because machines are people too (like Data in the Star Trek series).This forced compassion on the main characters wasn't successful for me. In the third act, there at least a couple scenes that are shot and scored to be tearjerker moments, but fall flat. And yes, here we are with a bloated two hour and 13 minute run time, testing the patience of the audience. The story is set up in acts with title pages for each one. The slick look of this obviously expensive production looks great on the big screen, and I guess that was all I was really expecting when I went to watch it in the theatre on a rainy day.Director Gareth Edwards earned my interest by doing an excellent job making ""Rogue One: A Star Wars story"". It certainly doesn't diminish my attitude about him as a filmmaker, but I hope he learns from this experience how to better win the audience's compassion for characters. 5 out of 10."
tt11858890,5.0,"I watched this from start to finish without being drawn into the story at any point.I think John Washington is miscast here, I had the same exact experience when i watched Tenet... found myself very disconnected as I he didn't seem to make a proper connection with the role he was portraying.That is not to say the film isn't without issues. They have been fairly well documented by other reviewers so I'll not labour the points here.My main issue is with the lack of emotional involvment with the characters. The film measures zero on the emtional richter scale, but more, the screenplay just doesn't manage to get you excited or involved with anything that is unfolding. Additionally, the characters seem to have little connection to each other. In fact it is only at the end of the movie that Joshua and Alphie seem to have any tangible emotional cohesion.Contrast this with The Golden Child 1986 where Eddie Murphy plays Chandler Jarrell and the connection he makes to The Golden Child played by J. L. Reate. Here you can see what a great connection is established on screen and the massive difference in outcome it produces. Both films have two similar sets of pairings in almost identical scenarios with a stark contrast in outcome.Anyway, for me the film was a big dissapointment, I can't say John David Washington was the cause of this since the Movie has many other problematic aspects, but the ones I've mentioned were particularly significant for me.5/10 sadly."
tt11858890,6.0,"My wife and I caught The Creator (2023) in theaters last night. The storyline unfolds in a futuristic society where humans and AI robots find themselves in conflict, triggered by an AI robot-initiated a nuclear attack on Los Angeles that claimed a million human lives. A man, once assigned to bring down the leader of the AI robots, experiences a devastating loss of his wife and child during an undercover mission. The government offers him a chance to complete one last mission with the promise of reuniting with his wife, and he eagerly accepts the opportunity to right past wrongs.Directed by Gareth Edwards (Rogue One: A Star Wars Story), the film stars John David Washington (Tenet), Madeleine Yuna Voyles, Gemma Chan (Eternals), Ken Watanabe (The Last Samurai), Allison Janney (The Help) and Marc Menchaca (Ozark).While the storyline bore strong resemblances to Blade Runner, unfortunately, the plot of The Creator proved to be highly predictable, with only one noteworthy twist, and I didn't find myself as invested in the characters as I had hoped. On the positive side, the acting, special effects, cinematography and settings were magnificent, but throughout the entire film, there was a sense that something crucial was missing. Additionally, the film's extended runtime led to certain sections that dragged. However, it's worth noting that the ending was satisfying, and every action scene and shootout was executed exceptionally well, making this worth your time.In conclusion, The Creator is a modernized take on the Blade Runner formula that falls short of greatness due to a missing element. I would give this a 6/10 rating and recommend seeing it once."
tt11858890,6.0,"Oh dear. I was really looking forward to this, and managed to get a ticket for a pre-release showing. I left disappointed.One fact that too many film-makers have failed to grasp is that CGI alone does not make a film. Effects can make a good film better, but they can't make a mediocre film good. Marvel, I'm looking at you.It's not enough to string a few action scenes together and finish with some really big explosions. You have to have a story - preferably one that hangs together coherently. This is what's missing from this film, whose plot-holes are more pronounced than the holes where the AI characters' ears would be. Just one example - our hero is on the run in an unspecified Asian county, where it's established that he doesn't speak the language. He breaks down. A van stops, and he's asked if he needs help. Asked in perfect English. That's bad enough - but then for no explored reason, our good Samaritan progresses from giving a stranger a lift to helping him through a police road-block, risking the lives of his five children in the process.Why are there gardens on Nomad? Why, if it's the last word in military technology, is it as easy to blow up as the Death Star or a Bond Villain's lair?The child-McGuffin is portrayed by an excellent young performer, but makes no logical sense. The nuclear blast in Los Angeles (seen in the trailer, so it's not a spoiler) is cited as the reason for the war against AI. There's one throwaway line about this late in the film - but it's just that: a throw-away line. Following it up would've led to a much more interesting film.I've heard it suggested that this should be seen as a metaphor for America's involvement in Vietnam, If so, it's a tired re-hash and forty years too late. Also, that would mean regarding it as an intelligent film, which it absolutely isn'tJust one more big-budget wasted opportunity."
tt11858890,5.0,"As the opening kicks off there's expectations, that the film that's being screened has firm foundations, and to be fair it's a good start, rise of machines is at its heart, as well as difference, evolving change and diverse nations. There are hints of lots of things you've seen before, wars of stars and running blades are all top drawer, but once the façade has been cracked, you'll feel as though you're being hacked, as the pace turns to a saunter, and starts to bore. At the end you'll find the steam has all escaped, that the barrel comes so close to being scraped, an apocalypse of ages, just another war that rages, you're disappointed as you leave, and your coats draped."
tt11858890,5.0,"You know a movie is bad when you take your Asian immigrant dad to go watch it with you and the first thing he says after watching it is ""Okay, which communist wrote this?!"" The movie's message seemed to be America: bad; military: bad; Asia: good. And there didn't seem to be any compelling reason to root for the robots other than the fact that the kid was cute and the other AI were poor villagers. It seems to me that in order for a movie to be good, the message should be complex and universally compelling. I didn't get what the message was, other than what I previously stated. Literally every bad guy was white and American. It's either very biased or very patronizing. On the other hand, I did think the actors did a good job, and the cinematography was outstanding."
tt11858890,5.0,"When the trailer for The Creator came out, I basically became a Facebook Disney fangirl but, like, the opposite.I was all ""OMGOMG it's a big Hollywood sci-fi movie but, like, it's made by a director with a voice and... Get this... it's based on ABSOLUTELY NOTHING! No really, they FINALLY remade/rebooted/did a sequel to NOT A DAMN THING!! OMGOMG, I've waited my whole life for originality! TAG A FRIEND YOU HAVE TO SEE THIS WITH!""Be that as it may, the film as such is kind of dull and, despite not being based on anything specific, has its share of clichés and ideas that seem borrowed from prior works of sci-fi. It has the strengths we've come to expect from Gareth Edwards (few directors achieve a sense of scale quite like he does; we feel humbled by his versions of Godzilla and the Death Star in a way that we hadn't before) but also exemplifies his weakness when it comes to creating gripping characters.Still, it's hard not to appreciate the movie on some level. Edwards' vision is very much on the screen; it's just that his influences were either too obvious or distracting -- in the sense that they reminded me of more captivating stories I could be watching instead. (Quoth Joe Bro on Twitter, this movie will be ""huge for people who never heard of Akira, or Blade Runner, or The Last of Us, or 9/11.)Regardless, I'm happy I gave it a shot. Some of these images are worthy of the pages of Simon Stålenhag.Here's hoping Edwards someday adapts some of his tales."
tt13751694,5.0,"Such a bogus movie at 600 cr. What are we up to? We have Sam bahadur and kadak singh in parallel which not even able to manage 100 cr.Basically people want drugs over ghee is such a true analogy. Sad but truth..
There is only violence and bad story in animal which you can't even ask your family to watch.I am against any boycotting but Indian cinema needs to come out of the 'break the skull with hammer' approach. In fact bollywood is now not able to make their own script or movies so no they are copying South Indian movies.Jawan was good movie but what was there in Tiger3(total waste).We need good movies with stories, acting, songs..."
tt5535276,6.0,"I went to Maestro expecting a film that would chronicle the life of one of America's, if not the world's, great composer/conductors. I've seen Leonard Bernstein many, many times, starting at age 8 when my grandfather took me to Bernstein's music for kids on Saturday mornings at Lincoln Center. I had no idea who he was at the time, only that people called him Lenny. My grandpa took me to meet him and he was spellbinding. I remember him looking right threw me with his expressive eyes.He loved kids and loved to teach them about music. Turns out grandpa and Lenny went to Harvard together, hence I got a personal introduction. Bernstein is the guy that got me hooked on classical music and music in general, but I didn't learn anything about his musical career, his childhood, his years at Harvard, his work in Europe, who inspired him, etc.The making of West Side Story is really interesting (if you know the story) but nothing about it in this film and I mean ""nothing.; We get a tiny glimpse of Candide, but nothing about its composition or insight into the Maestro's process. We get zero insight into his Missa Brevis, perhaps on the highlights of his career.Bradley Cooper blew me away. I've seen Lenny up close many times and I've talked to him a few times. Cooper nailed it, and the scene at St John of the Divine is probably one of the greatest musical scenes ever captured on film. Cooper's conducting is simply amazing. He worked very very hard to capture the speech, mannerisms, and the Bernstein attitude and texture toward music. I cannot speak highly enough of Cooper's performance, but we get so little insight into the musician, and that was so disappointing.Carey Mulligan? Her performance is nothing less than spectacular, in fact all the acting is extraordinary, but it's not a story. The Bernstein children really have nothing to do in this film, and I have no idea why Lenny's sister was included as she has very little to say or do. Overall, a very perplexing film ... not sure what he was going for. In fact, I kept waiting for it to start. The emphasis was all on style, and believe me, it's beautiful to look at."
tt5535276,5.0,"Yes, good acting, great music but absolutely no story. At all. Apart from his bisexuality which dominated the script.Bradley Cooper was too greedy in writing, directing and starring. What did he write? Not much of a story. I'd like to have seen Lenny's childhood explicated, more meat on the bare bones offered here.Also, why so little on West Side Story - one brief extract and not the huge explosive hit it was at the time. The adulation which followed.The teasing bits of his Missa were beautiful and far too much of his Mahler, though lovely, had little bearing on the overall story.Brad's prosthetic nose was distracting in that it gave a nasal whiny tone to his dialogue. And he might have done better with another actor.Carey Mulligan, as always was amazing in her role but again, underplayed the distress she must have felt at his infidelity/. At one point he left her for a young (male) lover and only returned when she was diagnosed with cancer. (in her breast, from a broken heart? Who knows)The great man of music was not served well here, far too shallow a treatment of his genius.5/10."
tt5535276,6.0,"We don't know much about Leonard Bernstein. We didn't learn why he wanted to be a composer or how he got in the business. His relationship wasn't very clear either. He's bisexual, but that doesn't go anywhere. His wife isn't explained much either other than being a stage actress. We don't know much about his children. The timelines aren't clear when the movie takes place. It seems to start in the 50s other than the opening scene of him as an old man. I do like Bradley Cooper's performance, but not much comes from the character. We don't know what made him famous since he was already famous before his memorable score in On the Waterfront."
tt5535276,6.0,"A struggling musician agonized by his own genius, talents, and creativity and trapped in loveless marriage filled with guilt. Both look the other way while one has an affair and realize the importance of one's own partner too late. Right now, at the top of my head I can think of 'Fosse/Verdon', 'A Star Is Born', 'George & Tammy', 'Walk the Line', 'Dreamgirls', 'Daisy Jones & The Six', and etc. (Wow, that's a lot.) Biographical genre is especially tricky because it has to excel the life of actual historical figures. 'Maestro' could have been so much better if it delved into the introspective and artistic side of Bernstein deeper or provided a different and fresh point of view on his life rather than reciting his personal life. His autobiography or research would be more fun and interesting than this explanatory movie.There were a few futile attempts to make the movie look more artistic, abstract, and ambiguous. They failed because they serve no purpose but to look pretentious. White and black, camera movement, the use of light and shadows, and musical aspects. They are all good attempts, but for what? By doing so, is the story getting stronger? Do they enhance what viewers feel? Waste of time and films.Bradley Cooper's performance is disappointing. He never acts; he imitates. When he's on the screen, we know clearly that he's acting. It's hard to be absorbed and immersed into the screen because he always pushes the audience away with his trying too hard. I get that he wants to emulate Bernstein's twangy voice. However, emotions and messages he delivers are more important than his likeness of Bernstein's tone, accent, sound, or mannerism. He focuses on what's outside of Bernstein rather than what would be inside of him. There is a 10 minute sequence of Cooper conducting, and it's screaming 'Look how good I am!!!'. It's one of the highest points for emotions to burst out for the audience, and I started to laugh."
tt5535276,5.0,Bradley does a convincing facial transformation with make up and nose piece to look enough like Bernstein. Unfortunately every other aspect of the movie is lacking. First of all didn't like the direction. Strange camera angles. Unnecessary black and white cinematography. Also the mumbling dialogue and affected way the leads spoke. I know they were artists but no one talks like that. The main problem was the screenplay turned out like most biopics focussed on the wrong things. It does show him conducting but does not show him creating and glosses over his most famous work West Side Story. Instead the focus is on his marriage. Carey Mulligan is good at looking sad as usual. Sure she wasn't happy in the end he was having affairs with men but is this movie supposed to be about Leonard Bernstein's marriage? Not interesting aspect of his life. In this way it was even worse than the Cole Porter biopic with Kevin Kline. Too much about the relationship problems. In a biopic it's better to do it the old fashioned Hollywood way like in the 50s and 60s. Don't concentrate on the love life and focus on the man and his achievements and his legacy. But that's the problem with modern biopics. Too bad this could not have been an exception. Bradley should just have acted and not tried to direct and write the screenplay.
tt5535276,6.0,"The acting is superb and particularly Carey Mulligan who is astonishing, as usual, and Bradley Cooper's transformation is incredible. The look and feel throughout is very polished. But, and this isn't a minor quibble -- I found it really hard to understand the dialogue! Characters speak so quickly, in a mumble, that I actually considered putting on subtitles. Anyway, it wouldn't have made a difference, I thought the movie was so empty and plotless and uninteresting. There was really no tension in the wife's dealing with her husband's bisexuality, no real exploration or understanding of Bernstein's conflicts, and no delving into his achievements or their context, so there wasn't much left!"
tt5535276,5.0,"I had hoped to enjoy 'Maestro'. It is a film for adult audiences, featuring actors I appreciate (Bradley Cooper and Carey Mulligan) and directed by that same Bradley Cooper. It deals with a true American Icon (composer / conductor Leonard Bernstein) and deals with the 'man' inside that icon. In this time of Holiday Blockbusters it promised to appeal to an audience like me. And, in fact, it did. The theatre was two-thirds full; a first-time-since-the-Pandemic at this small art house.The film, however, is something of a mess. It is confused about the type of picture it wants to be. In its first thirty minutes it takes on a flight-of-fancy aura; it is as though Bernstein and his soon to be wife are in a musical-comedy with the background stage settings changing as if by magic. The film's first half is in black and white; I imagine a testament to The Forties and early Fifties (the time period covered by those scenes) but, in fact, lots of color-films were made at that time.Leonard Bernstein was bisexual. And that bisexuality is, in fact, revealed, but revealed in a coy, teasing, easy-to-misunderstand way. And then there is the background music, all of which was composed by Bernstein, but not all of which fits the scene it backgrounds. The selection from his 'West Side Story' is the most emblematic of this. But not the only example.For me, the story belongs to Bernstein's wife Felicia (played by Mulligan). She is the wife of a bisexual man; a fact that is problematic enough. But he is a man who is always center-stage, and for whom she gave up a promising career to raise their children, support her husband, and who suffers in silence until she can suffer silently no longer. But even here (and though Mulligan has long been a favorite of mine), there is a smile on her character that (a) rings insincere and (b) is repeated so often that I wanted to scream, No more. But, sadly, there is more; the most cinematic, most hard-to-believe smile coming, in a hard-to believe scene, in London's Westminster Cathedral.Finally there is the finale. I will give nothing away when I say that the film ends one scene too late, it is one scene too long. A scene in which Bernstein instructs a young orchestra conductor would be as appropriate an ending as one could hope for.But then ....."
tt5535276,6.0,"Even with its 4 strong nominations at the Golden Globes (Picture, Director, Actor, Actress), I must say my appreciation of Cooper's new film is not as stellar, as organic and fantastic as A Star Is Born (2018) - 8 Oscar noms.Netflix's firs real Oscar contender was Alfonso Cuarón's Roma (2018) which won 3 of its 10 nominations. Last year's Germany's remake of All Quiet on the Western Front (2022) was nominated for 9 Oscars and won 4. My all-time Netflix favorite is Noah Baumbach's Marriage Story which I rewatched recently. It is much better than that year's Best Picture co-nominee Martin Scorsese's The Irishman (2019) which was still as solid movie. Neither won and Netflix's overall 8 Best Picture nominees did not win since a decade at the Oscars.This year, Scorsese produces Maestro (2023) with Spielberg, but his own slow burn of a movie Killers of the Flower Moon (2023) has more flair yet not a Netflix production (he produces it with DiCaprio). I think this year's Netflix better picture is Todd Haynes's May December (2023 - also nominated for 4 Golden Globes). So why did Bradley Cooper not exactly deliver?Carey Mulligan's performance is certainly good, yet his directing lacks the creation of intimacy like he did with Lady Gaga in A Star Is Born. Most interactions are superficial, and you have to wait until the 75th minute to see the first powerful scene with strong dialogue and directing. The intro scenes are compelling up until the two main characters meet, but I found the rest of the first hour a mess. The second half of the film is surely better yet lacks urgency or dramatic tension in directing, even in the hospital scene. There is also a shortage of real wisdom or realisation in the script. We are left with a light and superficial understanding of the two main characters, even to the point where their respective love for music and acting and their love for each other is not really felt. Nolan's Oppenheimer (2023) was much more successful in that aspect and Emily Blunt's performance.Cooper's acting also lacked some charm in my view, save perhaps a few scenes like in the end when he teaches a young conductor.Finally, Cooper's directing choices for cinematography left the very talented Matthew Libatique with not much to work with. In Black & White, 4:3 aspect ratio or even 16:9 color, few scenes seem to tell the story like a more claustrophobic The Whale (2022) was able to with his Darren Aronofsky collaboration. Libatique was nominated for an Oscar for his work with Aronofsky's fantastic Black Swan (2011) and with Cooper's sublime A Star is Born (2018).Better luck next time Coop! Good effort. 6.5/10.We can still see growth, grit and gusto, but misses the mark as a whole."
tt5535276,6.0,"Obviously made for the Academy to truly honor Bradley Cooper remarkable transformation into the hoity toity world of Leonard Bernstein. Yes, we know he is going to be great in this role. But sometimes when you surround yourself with Oscar level material and talent, it could seem like it's just fishing for the Little Gold dude.This is what it felt like. Though, simultaneously...he's just good.Actor turned directors don't always work. Especially virtuosos that started clownish and end up in the serious zone. Cooper is that guy. Following in the footsteps of Clint Eastwood rather than, say Charles Laughton. It felt like a natural transition for Cooper who seemed to fine tune his energies towards more serious endeavors outside of things like ""The Hangover"" flicks.""Silver Linings Playbook"" was the start.And who are his mentors in directing if it weren't the top tier directors.... David O' Russell, Paul Thomas Anderson, Spielberg, Scorsese or Clint Eastwood himself.What this film struggles with, is the interest level. A lot will go over modern audiences head. Simply because we only know him as the guy who did the music to ""West Side Story"" And even THAT is stretching it. Cooper doesn't focus his energy on that rather this ""love"" story of a woman who fell for a gay guy. This would've been interesting 30 years ago. Now, not as intriguing.Carey Mulligan is the best thing in this movie. At times, she is very much a Katherine Hepburn North Atlantic phony. But when some of the veil of her pain rises to the surface, she drops the pleasantries and tells it like it is.There is a moment during a Thanksgiving party where we see some of the best acting I've seen between two people. Dialogue is somewhat on the nose, but boy do they both play it to the hilt. It's phenomenal, the ability to get to a screaming match with the words actually meaning something. That is an accomplishment.Things get slow when the self-indulgent conducting moment creeps in. Yes, we know Brad studied a long time to get Bernstein's mannerisms. Do we really have to see all of it?Other things that bothered me... it still feels like a very cold movie. Aside from Mulligan, his entire family seems to have been plugged in as trope characters to get you more understanding of the guy. They don't add much. Perhaps that was attempting to be subtle. It felt like subterfuge.This was Oscar bait in absolute."
tt5535276,6.0,"Think of a biopic of a famous person as like a complex cake - you can carefully dissect one slice of it to examine the contents, or you can bravely try to examine the whole lot to see what it's made of.This biopic of American composer and conductor Leonard Bernstein is like looking at only the surface of the cake through a slice of Swiss cheese - a lot of loosely connected vignettes with no depth. If you don't know much about the man, you would leave the theatre with no great insights about him.The film jumps around in time and gives you snippets of the man's life and work. There are scenes about his bisexuality and penchant for men, his role as a conductor and composer, his drug addictions and his relationship with his daughter, but none of these are examined in any depth at all. His bipolar relationship with his wife and her later death from cancer are given the most screen time, but still feels unfulfilled and lacking in substance.Bradley Cooper directs in a rather disjointed style. The first half is shot in black and white, then we change to colour for no good reason except maybe historical chronology - it doesn't work. Neither does the curiously tight aspect ratio, which again inexplicably opens up to full screen near the end. Some scenes are beautifully shot but too often Cooper relies on the slow zoom in and the very long takes, which don't always seem to match the scene. The film also could have ended perfectly with the penultimate scene, but inexplicably ruins the moment with one extra shot that completely fails to land.Carey Mulligan is excellent as Bernstein's wife but Cooper as Bernstein doesn't quite work for me. He tends to overact, gives you little insight into the man himself, and the nasal voice starts to grate after a while - maybe it was inevitable with the prosthetic nose he was required to wear.Even the grand concert scene in the cathedral, conducting his beloved Mahler, didn't quite generate the depth of feeling it could have - contrast this with the Tchaikovsky concert scene in the French-Russian film Le Concert, which takes emotion (actors and viewers) to a much higher level.All in all this is not a bad movie, and to be fair it does engage the viewer a little more in the second half. But it tackles too many themes with a disturbing superficiality, giving very little substance to almost any. It could have been a lot better. No doubt however it will get lots of Oscar nominations, but then the Academy lost the plot years ago and succumbs to hype more than merit."
tt5535276,6.0,"It's an old (and unanswerable) question: to what extent is it possible - or desirable - to separate the art from the artist? Is it possible to appreciate the art simply as art, and not to delve into the (sometimes tawdry) details of the artist? Or are the art and the artist so inextricably entwined that you cannot understand the one without knowing the other?I very much lean towards separation. I fell in love with Bernstein's music the first time I saw West Side Story mumble years ago at an impressionable age; which is why I was disappointed that there was so little West Side Story in this film. Surely a biopic of a composer should feature that composer's music pretty heavily?Of course, we all know that beneath every great artist is a human being - usually with a collection of human flaws. But does this matter? Well, it matters here. What we mostly get is a film about Leonard the man, and his complicated marriage to Felicia Montealegre. Much of this was new to me. I knew that Bernstein was bisexual, but didn't care. I find that I also don't care about most of the other details of his life which were revealed to me - although if the film was truly about the man, not his music, his record as a human rights activist should probably have been at least touched on. But never mind that: I came for the music, and didn't get enough.Not that this film is without merit. Bradley Cooper's performance is first class - there's one sequence in which he truly shows us the passion of a great conductor - and Carey Mulligan is as riveting as ever. Cinematography and sound are both excellent.Overall, this is a good film, but ultimately a disappointing one."
tt5535276,5.0,"Just watched it and unfortunately found it really boring while it could've been a great story about a really talented and colorful man with his ups and downs.Mulligan was the best part of the movie, she was playing with real emotion whereas Bradley Cooper was looked liked he is trying too hard.The story was super ordinary, not much substance to it. I felt like movie tried to make a big deal out of his sexuality but couldn't even reflect that effectively. It was like a fashion shoot to show how much Cooper tried to look like him. And I found the makeup really off putting with too much tan, Bernstein doesn't look that much tan, I don't know why they made him look like George Hamilton. There were 3 scenes really moved me (doctor's office, after the concert and home with kids) but that was it."
tt13287846,6.0,"A word of warning for those expecting another Gladiator or non stop action spectacle. It is not. Truly not...The bad: director Ridley Scott knows how to make action scenes look slick and impressive (and he does an excellent job again), but he is also known for being quite average at making a drama. And this movie tries (and partly fails) to combine action and drama and somehow ends up being neither one. THAT is one of the reasons I'll only rate it with 6 stars.More bad: this story has a weak ""dramatic"" middle (love story) part, which is kinda tedious. And that brings me to a storyline complaint, namely that this story is all over the place. They cram SO much events and history and different characters from different time periods into this one movie that it kinda confused and numbed me down, instead of thrilling me, as an epic should do.This movie was made for Apple streaming (release date january 2024) in the first place, but they made a shorter (butchered) version for the cinemas in order to be able to compete for the Oscars, which demands that a movie must have run in the cinemas for a couple of weeks. No cinema version, no Oscars.The original Apple streaming version lasted some 2 hours longer. Nobody is gonna sit in the cinema for over 4 hours, hence they cut this movie up and now it feels somewhat rushed, confusing and disjointed at certain moments.Not any good then? Joaquin Phoenix is the one redeeming feature. He nails it.. He makes Napoleon look like a complete joke of a man and I love Joaquin Phoenix' performance, but that unfortunately didnt compensate for the other actors being just about average and with little actor's chemistry between them.I had been warned beforehand by friends that this wasnt the spectacle or epic drama they were hoping for and unfortunately they were right. Certainly not a terrible movie, but one that is just about average.Thank you for reading my 2100 th review on Imdb."
tt13287846,6.0,"Ridley Scott directed one of the best movies ever made set during the Napoleonic Wars: unfortunately, that movie is not Napoleon but his cinematic debut, The Duellists, forty years ago.Unsurprisingly, The Duellists had a strong source material (it was based on a novel by Joseph Conrad which it often followed almost verbatim), while Napoleon has an uneven screenplay by David Scarpa.Even past the age of eighty Sir Ridley can still shoot pretty and energetic pictures but his hits and misses depend on the scripts he picks, and he hasn't always shown the best discernment.The elephant in the room is the large amount of historical inaccuracies. Even as a history buff I can forgive many of those: cutting or simplifying events for the sake of narrative, or even some overdramatization like the meeting between Napoleon and Wellington (it never happened) or Napoleon being present at Marie Antoinette's execution (he wasn't); however, stuff like Napoleon charging with his troops at Waterloo is absolute cringe, a kid's (or a lout's) idea of history.Still, the big problems here are characterization and pacing.The movie is a demythologization (some would say emasculation) of Napoleon. If you want to take this route then fair enough, but the character here fails to be consistent. I can buy a Napoleon who is an egomaniac and an overrated tactician (like in Tolstoy's War and Peace). I do not buy one who is an anxious, insecure, uncharismatic cold fish but also a stern tactical genius and an effective leader of men, one who flees from Egypt because Josephine is unfaithful but is also an unflappable military mastermind.Phoenix is a great actor and does what he can but the two sides of the character just don't gel with each other. You can't have parodic moments like Napoleon rolling down the stairs during his coup against the Directory, despondently pouting as he waits for the rain to stop at Waterloo or awkwardly climbing on a box to stand face to face with a pharaoh's mummy (with his diminutive stature becoming a not-too-subtle metaphor of his overall mediocrity)... AND THEN have him magnetically charm the French soldiers into obedience after the Elba. This gawky Napoleon would have been shot to pieces there.The other problem is pacing. A single movie about the whole life of Napoleon is in itself absurd, like making ""a movie about World War 2"". There is material in Napoleon's life for a VERY dense miniseries (which Steven Spielberg is reportedly planning).Napoleon's first wife Josephine (Vanessa Kirby) plays a huge role here but I would argue the movie has either too little or way too much of her. This needed to be either focused mostly on Napoleon's personal life or to drastically reduce the (fairly repetitive after a while) moments where Napoleon is obsessed with his wife.As it is now, it tries to tell - but rushes through - twenty very eventful years of European history and yet devotes more time to Napoleon visiting Josephine after their divorce than to his Russian campaign.It's like making a D-Day movie which keeps cutting back and forth from the Normandy landings to Hitler spending time with Eva Braun. You can have either The Longest Day or Der Untergang, not both.Still, it's not worthless. There are some interesting moments and set-pieces and, while Phoenix is saddled with a contradictory character, Kirby at least is excellent.6/10."
tt13287846,5.0,"Ridley Scott's Napoleon is more hysterical than historical. History is like an uninvited guest in this movie. Stunning battle visuals don't make up for gross historical approximations.If you want to watch a masterpiece then see Waterloo, with Rod Steiger and Christopher Plummer. And if you want a historical enumeration then watch the Napoleon series with Christian Clavier, Isabella Rossalini, John Malkovich and Gerard Depardieu.This movie was made for Apple streaming. Then they made a butchered version for cinema to be able to compete for the Oscars. The original Apple streaming version will be at least 2 hours longer. This cut version for cinema is somewhat rushed, disjointed and, as a result, confusing.We never really learn why Napoleon was so powerful and won the admiration of so many. Here it's almost as if he stumbles through greatness. He was a great politician in reality, over here he's shown as a childish brute. The focus was more on set pieces and his relationship with Josephine.Joaquin Phoenix can play odd or troubled characters well. Here he barely succeeds in persuading the viewers that he is Napoleon. He's too old for this role (Napoleon was 24 when Marie Antoinette was guillotined) and made the character seem bizarre than a charismatic leader. Vanessa Kirby as Josephine gets more traction.The cinematography by Dariusz Wolski is of a very high order. The battle scenes are filmed well. Ridley Scott knows how to make action scenes slick and impressive. But overall it's a below average movie. Napoleon deserves better than this shambolic movie."
